"","Neo.Reference.ID","Name","Absolute.Magnitude","Est.Dia.in.KM.min.","Est.Dia.in.KM.max.","Est.Dia.in.M.min.","Est.Dia.in.M.max.","Est.Dia.in.Miles.min.","Est.Dia.in.Miles.max.","Est.Dia.in.Feet.min.","Est.Dia.in.Feet.max.","Close.Approach.Date","Epoch.Date.Close.Approach","Relative.Velocity.km.per.sec","Relative.Velocity.km.per.hr","Miles.per.hour","Miss.Dist..Astronomical.","Miss.Dist..lunar.","Miss.Dist..kilometers.","Miss.Dist..miles.","Orbiting.Body","Orbit.ID","Orbit.Determination.Date","Orbit.Uncertainity","Minimum.Orbit.Intersection","Jupiter.Tisserand.Invariant","Epoch.Osculation","Eccentricity","Semi.Major.Axis","Inclination","Asc.Node.Longitude","Orbital.Period","Perihelion.Distance","Perihelion.Arg","Aphelion.Dist","Perihelion.Time","Mean.Anomaly","Mean.Motion","Equinox","Hazardous"
"4068",3699887,3699887,20.8,0.1838886721,0.411187571,183.8886720703,411.1875710413,0.1142630881,0.2555000322,603.309310875,1349.040630575,"2014-11-15",1416038400000,4.9444912916,17800.1686497356,11060.3325701649,0.3130605908,121.7805633545,46833196,29100800,"Earth",8,"2017-04-06 08:37:03",6,0.27424,3.236,2458000.5,0.508197689238302,2.54839349056128,7.81345294115447,262.966528779928,1485.9293381638,1.25330580738811,151.865203715541,3.84348117373445,2458473.42206775,245.423929646563,0.242272624110687,"J2000",NA
"4070",2406213,2406213,20.3,0.2315021222,0.5176544822,231.5021222103,517.6544821978,0.1438487052,0.3216554833,759.5214226325,1698.3415313737,"2014-11-15",1416038400000,9.5892172408,34521.1820669927,21450.1200460155,0.1197384476,46.5782546997,17912616,11130384,"Earth",68,"2017-04-06 09:21:46",0,0.0132196,3.73,2458000.5,0.546218775938371,1.91738061298533,1.45913861190282,127.113387518082,969.752537346082,0.870071321552517,280.589445280776,2.96468990441813,2457942.56044124,21.5088286430661,0.37122872705774,"J2000",NA
"4071",2418797,2418797,19.5,0.3346223745,0.7482383761,334.6223744549,748.2383760735,0.2079246394,0.464933628,1097.8424710066,2454.8503937571,"2014-11-15",1416038400000,14.1182728683,50825.7823257454,31581.1645790166,0.2105927575,81.9205856323,31504228,19575820,"Earth",62,"2017-04-06 09:21:14",0,0.210339,6.451,2458000.5,0.325844202420834,0.906025586136076,26.1999133294611,234.428632707065,314.998960300291,0.610802401648698,3.25405012654106,1.20124877062345,2458086.84226357,261.322801654523,1.14286091502273,"J2000",NA
"4072",3042555,3042555,29,0.0042126461,0.0094197631,4.2126461056,9.4197630572,0.0026176161,0.0058531676,13.821017849,30.9047354285,"2014-11-15",1416038400000,4.535660104,16328.3763742716,10145.8180865578,0.1647415673,64.0844650269,24644986,15313685,"Earth",11,"2017-04-06 09:16:58",6,0.00370092,6.506,2458000.5,0.110594111207699,0.917297488889745,2.83024327647525,72.5452964170358,320.895578980547,0.81584978839293,8.16713705375413,1.01874518938656,2457960.54449755,44.8244906562739,1.12186026726727,"J2000",NA
"4073",3063058,3063058,22.2,0.096506147,0.2157943048,96.5061469579,215.7943048444,0.059966121,0.134088323,316.6212271853,707.9865871058,"2014-11-15",1416038400000,13.7712239685,49576.4062864261,30804.8508950296,0.1028480872,40.0079078674,15385855,9560327,"Earth",15,"2017-04-06 09:16:44",1,0.00293641,6.672,2458000.5,0.262598777609002,0.879674515736808,17.4070447039503,50.8217574292583,301.357110285875,0.648673063210531,230.069606395409,1.11067596826308,2458099.81061428,241.36393693755,1.19459600491422,"J2000",NA
"4074",3620670,3620670,22,0.1058168859,0.2366137501,105.8168859331,236.6137501138,0.0657515442,0.1470249225,347.1682720448,776.2918559233,"2014-11-15",1416038400000,11.1711197395,40216.0310621262,24988.6777452417,0.1312146636,51.0425033569,19629434,12197165,"Earth",25,"2017-04-06 08:47:40",1,0.0479033,7.389,2458000.5,0.499523958161944,0.773530636445558,7.61157290506523,62.2387123966487,248.493312510123,0.387133551168745,191.941577793895,1.15992772172237,2457877.82621931,177.721326183233,1.44873114034139,"J2000",NA
"4075",3672669,3672669,20.3,0.2315021222,0.5176544822,231.5021222103,517.6544821978,0.1438487052,0.3216554833,759.5214226325,1698.3415313737,"2014-11-15",1416038400000,12.193045044,43894.962158485,27274.6224589764,0.2516012682,97.8728942871,37639016,23387800,"Earth",42,"2017-04-06 08:40:21",0,0.00185561,4.365,2458000.5,0.406470986587526,1.52888311625781,13.7617551985369,121.660314367937,690.493912149938,0.907436487615489,231.454440237762,2.15032974490014,2458314.26346811,196.414417953791,0.521365929033459,"J2000",NA
"4077",3759000,3759000,23,0.0667659413,0.1492931834,66.7659413495,149.2931834393,0.0414864197,0.0927664547,219.0483710172,489.807047955,"2014-11-15",1416038400000,20.5609456491,74019.4043367085,45992.7793224398,0.3745152381,145.6864318848,56026684,34813368,"Earth",10,"2017-04-06 08:24:09",6,0.0439429,7.014,2458000.5,0.569400046972602,0.811473868237482,21.9884264842169,170.128530929548,266.999369111264,0.349420609546021,29.106159438088,1.27352712692894,2458100.84811104,224.698856429954,1.34831779265359,"J2000",NA
"4078",3696195,3696195,24.3,0.0366906138,0.0820427065,36.6906137531,82.0427064882,0.0227984834,0.0509789586,120.3760332259,269.1689931548,"2014-11-22",1416643200000,8.0733191073,29063.9487862146,18059.2075110787,0.0427570022,16.6324729919,6396356.5,3974511.5,"Earth",10,"2017-04-06 08:37:31",7,0.0403686,3.317,2458000.5,0.562576785804028,2.34646425633606,8.02693872609922,63.2117612584212,1312.86279578983,1.02639793700248,1.79843610953798,3.66653057566964,2458300.57239419,277.717173297638,0.274209918320841,"J2000",NA
"4079",3697566,3697566,24.2,0.0384197891,0.0859092601,38.4197891064,85.9092601232,0.0238729428,0.0533815229,126.0491808919,281.8545369825,"2014-11-22",1416643200000,18.3596238642,66094.6459112467,41068.6426219077,0.0799427712,31.097738266,11959268,7431145,"Earth",6,"2017-04-06 08:37:21",8,0.0797304,3.085,2456983.5,0.56751705352827,2.46817771636815,30.527387302663,60.0500764231667,1416.32547716555,1.06744477119076,359.550604407855,3.86891066154554,2456983.38912052,0.0281832204513922,0.254178863406776,"J2000",NA
"4080",3698846,3698846,23.8,0.046190746,0.1032856481,46.1907460282,103.2856480504,0.0287015901,0.0641787064,151.544447199,338.8636855496,"2014-11-22",1416643200000,11.4557793121,41240.8055234506,25625.4327431685,0.1057908701,41.1526489258,15826089,9833876,"Earth",4,"2017-04-06 08:37:12",8,0.105579,5.111,2456986.5,0.18582275022233,1.23543136574983,20.0779491740963,66.3627932310087,501.564005159147,1.00586011165527,295.651620251406,1.46500261984439,2456927.49210996,42.3531995864357,0.717754855406283,"J2000",NA
"4081",3699446,3699446,27.3,0.0092162655,0.0206081961,9.216265485,20.6081961232,0.0057267201,0.0128053354,30.2370924539,67.6121941689,"2014-11-22",1416643200000,12.408772806,44671.5821014528,27757.1838896499,0.0035640978,1.386433959,533181.4375,331303.59375,"Earth",3,"2017-04-06 08:37:11",7,0.00257013,3.372,2458000.5,0.593413845718698,2.23166699858929,9.14819013013744,239.628310581112,1217.70618999859,0.907364902592917,142.735249494897,3.55596909458567,2458175.85635771,308.158029174465,0.295637817198265,"J2000",NA
"4082",2137099,2137099,18.2,0.6089126221,1.3615700154,608.9126221057,1361.5700153859,0.3783606449,0.846040122,1997.7448871092,4467.0933692788,"2014-11-22",1416643200000,16.5950144839,59742.0521418766,37121.3878989344,0.3980328355,154.834777832,59544868,36999464,"Earth",69,"2017-04-06 09:27:56",0,0.388359,5.445,2458000.5,0.462623342648866,1.10000902346105,28.7929180495925,94.2846531083093,421.398318636811,0.591119172083585,194.827208202875,1.60889887483852,2458154.77954616,228.199197383298,0.854298615059904,"J2000",NA
"4083",2393908,2393908,17.5,0.8405334021,1.8794898244,840.5334020728,1879.4898243938,0.5222830806,1.1678604717,2757.6556068564,6166.3053954643,"2014-11-22",1416643200000,29.5569431318,106404.995274583,66115.9260915874,0.1141963432,44.42237854,17083530,10615214,"Earth",39,"2017-04-06 09:21:58",0,0.0804142,3.699,2458000.5,0.546535133232724,1.72636004719237,44.7710849888401,53.3428374994277,828.505683244714,0.782843628792437,309.166699967326,2.66987646559231,2457779.29762909,96.1162429413613,0.434517236610998,"J2000",NA
"4084",3124996,3124996,20.3,0.2315021222,0.5176544822,231.5021222103,517.6544821978,0.1438487052,0.3216554833,759.5214226325,1698.3415313737,"2014-11-22",1416643200000,16.3060838197,58701.9017509322,36475.0788962945,0.4496436672,174.9113922119,67265736,41796992,"Earth",18,"2017-04-22 06:17:04",1,0.0196539,7.487,2458000.5,0.305298541710261,0.770102253582069,4.31470906700651,68.5982410227163,246.843115004893,0.534991158595677,338.112326148828,1.00521334856846,2457965.39561753,51.1968004005322,1.45841620898709,"J2000",NA
"4085",3291170,3291170,20.4,0.2210828104,0.4943561926,221.0828103591,494.3561926196,0.137374447,0.3071786018,725.3373275385,1621.9035709942,"2014-11-22",1416643200000,4.5761333657,16474.0801163598,10236.3527256348,0.1871541909,72.8029785156,27997868,17397068,"Earth",65,"2017-04-06 09:10:27",0,0.181508,3.09,2458000.5,0.575467610443293,2.7269170315757,3.54068342328987,171.027968301758,1644.77430790426,1.15766460353771,250.16383351547,4.29616945961368,2458631.85840678,221.81141974974,0.21887501420101,"J2000",NA
"4086",3514891,3514891,22.1,0.1010543415,0.2259643771,101.054341542,225.9643771094,0.0627922373,0.140407711,331.5431259047,741.3529669956,"2014-11-22",1416643200000,23.039026752,82940.4963070211,51535.9989414376,0.4784254841,186.1075134277,71571432,44472428,"Earth",19,"2017-04-06 08:57:57",1,0.095436,6.55,2458000.5,0.244817999280308,0.8821099863816,35.3155168675251,195.150708909117,302.6094840051,0.666153584370476,187.955144428866,1.09806638839272,2457880.98477915,142.181530261434,1.18965207314498,"J2000",NA
"4088",3663258,3663258,27,0.0105816886,0.023661375,10.5816885933,23.6613750114,0.0065751544,0.0147024923,34.7168272045,77.6291855923,"2014-11-22",1416643200000,15.740756287,56666.722633101,35210.4977383288,0.4296740684,167.1432037354,64278324,39940700,"Earth",5,"2017-04-06 08:42:10",6,0.00868037,6.367,2458000.5,0.388660153255577,0.929075040453496,10.3212316151066,164.242671094823,327.095535319315,0.567980592844908,235.462012229346,1.29016948806208,2457956.55842544,48.3619161177466,1.1005958844671,"J2000",NA
"4090",3715095,3715095,21.6,0.1272198785,0.2844722965,127.2198785394,284.4722965033,0.0790507431,0.1767628354,417.3880663071,933.3080892598,"2014-11-22",1416643200000,13.0635493918,47028.7778105675,29221.8536345718,0.4093393999,159.2330322266,61236304,38050476,"Earth",15,"2017-04-06 08:34:39",7,0.207468,4.157,2458000.5,0.358884320667709,1.61983304260934,24.8894699260343,20.6703694029029,753.015312383613,1.03850036151738,110.53037834283,2.2011657237013,2457807.31957798,92.3552958133337,0.478077927606076,"J2000",NA
"4091",3715994,3715994,25.5,0.0211132445,0.0472106499,21.113244479,47.2106498806,0.0131191578,0.0293353287,69.2691770164,154.8905885541,"2014-11-22",1416643200000,10.6606125437,38378.2051571803,23846.7241989157,0.2816467978,109.5606002808,42133760,26180704,"Earth",10,"2017-04-06 08:34:22",7,0.0289102,6.74,2458000.5,0.246289927331538,0.872362731684926,12.5019621022942,33.6029786180554,297.607644485341,0.657508577891504,330.306840083346,1.08721688547835,2458142.34312008,188.419987943509,1.20964634703035,"J2000",NA
"4092",3734189,3734189,20.6,0.2016299194,0.4508582062,201.6299194428,450.8582061718,0.1252869847,0.2801502144,661.5155049046,1479.1936371367,"2014-11-22",1416643200000,25.2998669331,91079.520959192,56593.2723426713,0.1789171052,69.5987548828,26765618,16631385,"Earth",49,"2017-04-06 08:30:44",2,0.044003,6.129,2458000.5,0.599856408408718,0.952140891572923,14.0272031358415,64.4913636708181,339.351874643778,0.380993076054915,219.268893660507,1.52328870709093,2457950.59105562,52.9456924243703,1.06084576776803,"J2000",NA
"4093",3736497,3736497,25,0.02658,0.0594346868,26.58,59.4346868419,0.0165160412,0.0369309908,87.2047272,194.9956979785,"2014-11-22",1416643200000,11.1470262078,40129.2943481207,24934.7829242531,0.0352932694,13.7290821075,5279798,3280714.5,"Earth",16,"2017-04-06 08:29:59",1,0.00227198,6.078,2458000.5,0.319341827868128,0.990846300836123,0.792996349171361,210.012497569434,360.253215105634,0.674427631990743,100.827842712281,1.3072649696815,2457995.21592943,5.28035649416834,0.999297119095634,"J2000",NA
"4094",3698476,3698476,24.8,0.0291443905,0.0651688382,29.1443904535,65.1688382168,0.018109479,0.0404940262,95.6180819754,213.8085311752,"2014-12-08",1418025600000,7.5694464392,27250.007181125,16932.0947398496,0.0527066379,20.5028820038,7884800.5,4899388,"Earth",5,"2017-04-06 08:37:17",8,0.0400544,3.217,2456986.5,0.588938644497795,2.47475393054725,1.24928245254515,1.18294312082034,1421.9897336133,1.01727570522516,89.629372759796,3.93223215586934,2457011.16137031,353.756570035867,0.25316638474262,"J2000",NA
"4095",3699481,3699481,24.8,0.0291443905,0.0651688382,29.1443904535,65.1688382168,0.018109479,0.0404940262,95.6180819754,213.8085311752,"2014-12-08",1418025600000,11.0660133998,39837.6482394146,24753.5653740963,0.0306251064,11.9131669998,4581451,2846781.5,"Earth",3,"2017-04-06 08:37:07",9,0.00322592,4.743,2456989.5,0.429171929027125,1.36066148915822,6.1286613092279,251.382909152223,579.727052084744,0.776703773103266,254.712320492209,1.94461920521317,2457049.12131824,322.976241167773,0.62098188915872,"J2000",NA
"4096",2004183,2004183,14.4,3.5039264111,7.8350176433,3503.9264110829,7835.0176433383,2.177238258,4.8684527481,11495.8219265373,25705.4392849701,"2014-12-08",1418025600000,29.7156297533,106976.267111753,66470.8921950776,0.4276962017,166.3738250732,63982440,39756844,"Earth",350,"2017-04-06 09:30:37",0,0.0282524,3.573,2458000.5,0.634349817917019,1.9822137003301,6.70506764683592,294.895561864894,1019.35190085084,0.724796800453079,236.34026928315,3.23963060020711,2458062.00089773,338.280000100476,0.353165574812304,"J2000",NA
"4097",2410195,2410195,18.4,0.5553349116,1.2417666126,555.334911581,1241.766612574,0.3450690093,0.7715977618,1821.9649913114,4074.0375731972,"2014-12-08",1418025600000,3.5527425003,12789.8730010858,7947.1296989247,0.2905016979,113.0051574707,43458432,27003818,"Earth",103,"2017-04-06 09:21:41",0,0.230771,3.442,2458000.5,0.469961201838053,2.28862577136799,3.83498851982768,99.1701768026705,1264.62162207337,1.21306045329835,344.93657063356,3.36419108943764,2458282.40196799,279.750930470893,0.284670128769247,"J2000",NA
"4098",2418846,2418846,21.3,0.1460679643,0.3266178974,146.0679642714,326.6178974458,0.090762397,0.2029508896,479.2256199,1071.581062656,"2014-12-08",1418025600000,9.4226845267,33921.6642960991,21077.6030177622,0.1637857166,63.7126426697,24501994,15224833,"Earth",29,"2017-04-06 09:21:13",0,0.151332,4.271,2458000.5,0.291462635351139,1.59847054469119,16.693149070863,259.449786654778,738.168287758258,1.13257610720433,169.958638796063,2.06436498217806,2457734.50426597,129.724435253705,0.487693668192226,"J2000",NA
"4100",3699890,3699890,18.8,0.4619074603,1.0328564805,461.9074602816,1032.8564805039,0.2870159005,0.6417870641,1515.4444719902,3388.6368554964,"2014-12-08",1418025600000,8.2684730957,29766.5031444004,18495.747467697,0.3621542126,140.8779907227,54177500,33664336,"Earth",24,"2017-04-06 08:37:03",4,0.238911,3.12,2458000.5,0.547743603387803,2.68752353159089,9.97437755536626,239.005479505081,1609.26231103853,1.21544970820778,201.478519782068,4.15959735497399,2458598.66430147,226.18766434136,0.223704984284181,"J2000",NA
"4101",2468462,2468462,19.2,0.3841978911,0.8590926012,384.1978910643,859.0926012318,0.2387294278,0.5338152287,1260.4918089193,2818.5453698252,"2014-12-08",1418025600000,12.7503006583,45901.0823697778,28521.1475424877,0.4634656596,180.2881469727,69333480,43081824,"Earth",35,"2017-04-06 09:19:22",0,0.19132,4.002,2458000.5,0.385509925259468,1.7061013118266,25.652296682061,126.842184867016,813.964852557336,1.04838232261925,244.743009418902,2.36382030103396,2457753.6921689,109.158053834167,0.442279539305589,"J2000",NA
"4102",3726012,3726012,28.8,0.0046190746,0.0103285648,4.6190746028,10.328564805,0.002870159,0.0064178706,15.1544447199,33.886368555,"2014-12-08",1418025600000,2.989975351,10763.9112635913,6688.2758626465,0.1251754039,48.6932296753,18725974,11635781,"Earth",12,"2017-04-06 08:32:27",5,0.00430251,5.822,2458000.5,0.083918424533828,1.05676823754815,0.438920457259165,272.837251239088,396.796702338268,0.968085911955714,327.434890736286,1.14545056314057,2457963.99856663,33.116495007152,0.907265604473449,"J2000",NA
"4103",3655565,3655565,20.9,0.1756123185,0.3926810818,175.6123184804,392.6810818086,0.1091204019,0.2440006365,576.1559189633,1288.3238004408,"2014-12-15",1418630400000,17.8272742526,64178.1873092801,39877.8297755913,0.4166504557,162.0770263672,62330020,38730080,"Earth",9,"2017-04-06 08:43:06",8,0.111518,6.065,2456659.5,0.681963595428312,0.947681523242267,23.1244259688648,269.745709978412,336.970627690611,0.301397224330991,26.8821196154875,1.59396582215354,2456577.98159088,87.0895706349534,1.06834237294573,"J2000",NA
"4104",3701707,3701707,25.3,0.0231502122,0.0517654482,23.150212221,51.7654482198,0.0143848705,0.0321655483,75.9521422633,169.8341531374,"2014-12-15",1418630400000,7.0544138604,25395.8898976053,15780.0183644315,0.0409839756,15.9427661896,6131115.5,3809698.5,"Earth",4,"2017-04-06 08:36:59",8,0.0410618,3.847,2456994.5,0.468280470284295,1.8626114911291,5.07630451718378,62.076942693653,928.499862564558,0.990386906106233,41.3092365736228,2.73483607615197,2457023.83973967,348.624331887017,0.387722189861896,"J2000",NA
"4105",3702917,3702917,27.5,0.008405334,0.0187948982,8.4053340207,18.7948982439,0.0052228308,0.0116786047,27.5765560686,61.6630539546,"2014-12-15",1418630400000,6.4237878752,23125.6363506226,14369.3710979744,0.0099673571,3.8773019314,1491095.375,926523.6875,"Earth",3,"2017-04-06 08:36:47",8,0.00582799,4.671,2457013.5,0.321225317234832,1.4111316188902,4.54252952377202,84.7221452112364,612.279489639668,0.957840416952097,327.510411571116,1.86442282082831,2456981.08707066,19.057725697742,0.587966780026982,"J2000",NA
"4106",3703243,3703243,23.6,0.0506471459,0.1132504611,50.6471458835,113.2504610618,0.0314706677,0.0703705522,166.1651821003,371.5566426699,"2014-12-15",1418630400000,11.7541238395,42314.8458222659,26292.7996166185,0.0537150948,20.8951721191,8035664,4993130,"Earth",5,"2017-04-06 08:36:35",8,0.0191487,4.83,2457021.5,0.372131588790788,1.33590177946353,6.42617438591134,88.5538367122946,563.975475902312,0.838770527803324,286.24144121481,1.83303303112373,2456957.77155629,40.6794988737535,0.638325628297988,"J2000",NA
"4107",2302169,2302169,19.9,0.2783267681,0.6223575734,278.3267680719,622.3575733667,0.1729441822,0.3867149477,913.1455937611,2041.8556210042,"2014-12-15",1418630400000,19.5219803182,70279.1291455466,43668.7177737981,0.4470048547,173.8848876953,66870976,41551696,"Earth",22,"2017-04-06 09:24:07",0,0.026816,6.975,2458000.5,0.777481312665536,0.796779047613684,25.3973048182833,30.2821776963075,259.779744110831,0.177298227770601,212.432507634125,1.41625986745677,2458118.46571897,196.524364221536,1.38578933947372,"J2000",NA
"4108",2417217,2417217,19.6,0.3195618867,0.7145621017,319.5618867213,714.5621017269,0.1985664891,0.4440081677,1048.4314204307,2344.3639258298,"2014-12-15",1418630400000,13.4659080184,48477.268866159,30121.8896463086,0.2236634994,87.0050964355,33459582,20790820,"Earth",43,"2017-04-06 09:21:18",1,0.0293369,7.899,2458000.5,0.550411159694592,0.711070469730668,19.586386602835,288.635909472079,219.011737927579,0.319689347861633,327.884952217147,1.1024515915997,2457989.86134827,17.4872573492526,1.6437475151174,"J2000",NA
